CustomerID,Recency,Frequency,Monetary,TotalItems,AvgRevenuePerTransaction,UniqueProducts,LifespanDays,TotalTransactions,Cluster,Segment
14000,210,1,635.66,710,42.37733333333333,15,0,15,1,Regular Customers
14001,45,3,2043.0800000000002,962,52.38666666666667,34,327,39,0,Low Engagement
14002,133,2,529.73,877,11.270851063829788,47,22,47,0,Low Engagement
14004,42,7,4582.64,2668,26.799064327485382,102,245,171,2,Loyal Customers
14005,9,5,2874.72,2478,34.22285714285714,53,206,84,0,Low Engagement
14006,115,3,962.19,641,32.073,22,196,30,0,Low Engagement
14009,197,2,695.61,365,16.562142857142856,42,7,42,1,Regular Customers
14012,277,1,328.8,160,29.89090909090909,11,0,11,1,Regular Customers
14013,109,3,473.02,462,13.91235294117647,30,165,34,0,Low Engagement
14014,76,1,505.18,1076,12.953333333333333,39,0,39,0,Low Engagement
14015,52,1,917.34,378,45.867000000000004,20,0,20,1,Regular Customers
14016,161,4,4133.71,2075,25.8356875,153,195,160,2,Loyal Customers
14019,46,3,1421.61,1037,21.539545454545454,37,91,66,0,Low Engagement
14020,16,2,642.8,441,16.48205128205128,37,71,39,0,Low Engagement
14021,154,3,631.9,192,28.722727272727273,22,101,22,1,Regular Customers
14022,224,1,440.0,487,15.714285714285714,28,0,28,1,Regular Customers
14023,6,2,584.07,345,18.840967741935486,30,242,31,0,Low Engagement
14024,121,2,327.7,150,20.48125,16,2,16,1,Regular Customers
14027,60,1,104.82,62,17.47,6,0,6,1,Regular Customers
14029,62,2,467.66,198,31.177333333333333,15,80,15,1,Regular Customers
14030,17,8,2068.84,1476,8.584398340248963,209,348,241,2,Loyal Customers
14031,6,17,12308.300000000001,4494,51.28458333333334,118,365,240,2,Loyal Customers
14032,1,11,2975.59,2032,20.80832167832168,53,364,143,2,Loyal Customers
14034,21,3,648.89,420,7.545232558139535,82,135,86,0,Low Engagement
14035,28,5,1428.02,739,21.636666666666667,41,268,66,0,Low Engagement
14036,284,1,626.65,268,16.49078947368421,38,0,38,1,Regular Customers
14037,175,2,147.20000000000002,46,5.257142857142858,27,188,28,1,Regular Customers
14038,77,3,1560.38,965,16.960652173913044,64,128,92,0,Low Engagement
14039,32,1,152.2,92,25.366666666666664,6,0,6,1,Regular Customers
14040,40,12,3560.32,1544,15.547248908296943,146,290,229,2,Loyal Customers
14041,265,1,141.41,94,6.733809523809524,21,0,21,1,Regular Customers
14044,26,4,646.42,304,3.1379611650485435,165,283,206,0,Low Engagement
14045,337,1,132.0,80,132.0,1,0,1,3,VIP Customers
14046,283,1,151.59,443,11.660769230769231,13,0,13,1,Regular Customers
14047,8,5,1308.6100000000001,381,40.894062500000004,22,364,32,0,Low Engagement
14048,304,1,409.93,288,4.822705882352941,83,0,85,1,Regular Customers
14049,16,4,5578.72,3808,11.670962343096235,348,301,478,2,Loyal Customers
14050,31,2,746.36,689,13.821481481481483,49,74,54,0,Low Engagement
14051,0,23,12917.59,3334,64.91251256281407,52,365,199,2,Loyal Customers
14052,19,1,225.36,89,4.024285714285715,56,0,56,1,Regular Customers
14053,123,2,260.25,215,65.0625,2,35,4,3,VIP Customers
14054,64,1,92.46,62,15.409999999999998,6,0,6,1,Regular Customers
14055,105,1,310.64,116,34.51555555555555,9,0,9,1,Regular Customers
14056,0,23,8152.71,4252,7.493299632352941,320,282,1088,2,Loyal Customers
14057,23,16,5825.0199999999995,4657,20.65609929078014,179,336,282,2,Loyal Customers
14059,266,1,183.6,128,22.95,8,0,8,1,Regular Customers
14060,4,19,5888.42,5266,29.295621890547263,86,368,201,2,Loyal Customers
14062,9,10,7188.85,4957,71.17673267326732,57,354,101,2,Loyal Customers
14064,28,5,1023.3,908,13.464473684210526,59,245,76,0,Low Engagement
14066,266,1,152.55,45,21.792857142857144,7,0,7,1,Regular Customers
14067,63,2,374.7,361,7.2057692307692305,51,32,52,0,Low Engagement
14068,319,1,265.85,73,11.077083333333334,22,0,24,1,Regular Customers
14071,3,8,1422.75,956,4.432242990654205,270,261,321,2,Loyal Customers
14073,31,1,151.04,130,11.618461538461538,13,0,13,1,Regular Customers
14075,4,3,942.26,754,21.913023255813954,33,256,43,0,Low Engagement
14076,128,1,118.67,79,2.6970454545454547,43,0,44,1,Regular Customers
14077,40,5,499.41999999999996,268,11.89095238095238,33,233,42,0,Low Engagement
14078,101,6,1049.37,310,16.144153846153845,46,271,65,0,Low Engagement
14079,124,1,375.1,301,31.258333333333336,12,0,12,1,Regular Customers
14080,32,1,45.599999999999994,48,11.399999999999999,4,0,4,1,Regular Customers
14081,301,2,921.62,592,6.1441333333333334,126,67,150,0,Low Engagement
14082,364,1,182.25,110,6.2844827586206895,28,0,29,1,Regular Customers
14083,3,9,1002.9,705,5.6661016949152545,162,367,177,2,Loyal Customers
14085,1,18,4421.29,3177,9.868950892857143,272,366,448,2,Loyal Customers
14087,2,1,191.47,250,2.8157352941176472,61,0,68,1,Regular Customers
14088,9,13,40514.79,11191,73.26363471971067,364,312,553,2,Loyal Customers
14089,56,1,158.75,133,12.211538461538462,13,0,13,1,Regular Customers
14090,324,1,76.32000000000001,72,76.32000000000001,1,0,1,3,VIP Customers
14092,7,14,4076.91,2066,19.050981308411213,117,350,214,2,Loyal Customers
14093,11,1,433.86,391,4.3386000000000005,95,0,100,0,Low Engagement
14096,3,17,52255.299999999996,16005,10.258205732234,1119,97,5094,2,Loyal Customers
14098,36,1,147.35,104,7.016666666666667,21,0,21,1,Regular Customers
14099,15,11,3104.17,2179,12.41668,167,338,250,2,Loyal Customers
14100,137,1,191.95000000000002,63,7.678000000000001,24,0,25,1,Regular Customers
14101,73,6,1846.03,2114,83.91045454545454,13,252,22,3,VIP Customers
14102,4,5,1105.8799999999999,769,19.066896551724135,35,39,58,0,Low Engagement
14104,154,2,216.20999999999998,72,10.295714285714284,21,11,21,1,Regular Customers
14105,238,1,1266.23,800,17.111216216216217,74,0,74,0,Low Engagement
14107,51,7,2703.23,1793,21.977479674796747,61,312,123,2,Loyal Customers
14108,30,2,597.91,381,17.585588235294118,33,70,34,0,Low Engagement
14109,72,1,144.2,88,16.022222222222222,9,0,9,1,Regular Customers
14110,36,10,4706.83,2157,30.965986842105263,94,230,152,2,Loyal Customers
14111,13,4,692.85,458,69.285,10,227,10,3,VIP Customers
14112,22,7,2915.15,1651,18.2196875,117,253,160,2,Loyal Customers
14113,3,4,922.4200000000001,529,29.755483870967744,26,351,31,0,Low Engagement
14114,273,2,386.53,101,25.768666666666665,15,56,15,1,Regular Customers
14116,19,5,1382.74,707,19.204722222222223,61,101,72,0,Low Engagement
14117,143,1,90.0,72,30.0,3,0,3,1,Regular Customers
14121,3,4,2780.15,2082,17.485220125786164,148,56,159,0,Low Engagement
14124,83,1,419.58000000000004,1618,83.91600000000001,4,0,5,3,VIP Customers
14125,10,3,2720.63,1628,16.38933734939759,159,67,166,0,Low Engagement
14126,7,3,400.85,220,28.63214285714286,13,2,14,1,Regular Customers
14127,122,3,709.71,321,16.129772727272726,39,187,44,0,Low Engagement
14128,60,2,637.5,564,13.858695652173912,40,195,46,0,Low Engagement
14129,1,5,1123.8600000000001,592,21.61269230769231,31,259,52,0,Low Engagement
14130,318,1,480.91,257,7.286515151515152,66,0,66,1,Regular Customers
14132,1,11,3586.0299999999997,3368,17.930149999999998,100,181,200,2,Loyal Customers
14133,129,3,605.64,348,21.63,25,186,28,0,Low Engagement
14135,1,15,4452.71,3802,33.47902255639098,95,371,133,2,Loyal Customers
14138,1,2,965.8800000000001,600,20.99739130434783,40,62,46,0,Low Engagement
14139,45,1,415.82,510,15.993076923076924,26,0,26,1,Regular Customers
14140,3,2,935.05,811,14.167424242424241,60,27,66,0,Low Engagement
14141,2,4,915.13,355,22.87825,27,102,40,0,Low Engagement
14142,372,1,311.81,313,14.173181818181819,22,0,22,1,Regular Customers
14143,133,1,115.8,30,16.54285714285714,7,0,7,1,Regular Customers
14146,8,5,4191.0,2437,19.957142857142856,183,348,210,2,Loyal Customers
14147,77,2,279.4,84,69.85,4,207,4,3,VIP Customers
14148,233,1,157.2,16,52.4,3,0,3,1,Regular Customers
14149,220,1,446.62,218,15.950714285714286,28,0,28,1,Regular Customers
14150,35,2,658.64,496,25.33230769230769,23,324,26,0,Low Engagement
14152,74,2,621.29,711,12.67938775510204,47,158,49,0,Low Engagement
14154,238,2,1345.62,465,25.87730769230769,52,0,52,1,Regular Customers
14155,265,1,118.75,25,19.791666666666668,6,0,6,1,Regular Customers
14156,9,53,52681.47,33705,42.45082191780822,677,361,1241,2,Loyal Customers
14157,19,2,424.89000000000004,271,9.236739130434783,45,265,46,0,Low Engagement
14158,39,1,507.66,781,12.381951219512196,41,0,41,0,Low Engagement
14159,19,11,4627.98,4345,3.9420613287904596,500,343,1174,2,Loyal Customers
14161,215,3,1097.6200000000001,450,10.554038461538463,87,153,104,0,Low Engagement
14162,173,2,289.36,142,11.5744,25,118,25,1,Regular Customers
14163,86,4,2148.91,833,42.13549019607843,36,151,51,0,Low Engagement
14164,80,1,1273.77,833,45.49178571428571,28,0,28,0,Low Engagement
14165,275,1,120.44,53,5.0183333333333335,23,0,24,1,Regular Customers
14167,38,4,562.59,147,11.251800000000001,27,291,50,0,Low Engagement
14171,97,1,363.79,167,6.272241379310345,57,0,58,1,Regular Customers
14173,10,4,450.84,150,15.546206896551723,28,208,29,0,Low Engagement
14174,32,1,134.46,94,5.171538461538462,26,0,26,1,Regular Customers
14175,59,3,3222.3,1515,21.626174496644296,139,269,149,2,Loyal Customers
14176,296,4,576.9000000000001,209,18.609677419354842,28,70,31,1,Regular Customers
14177,85,4,549.46,204,13.401463414634147,37,93,41,0,Low Engagement
14178,8,7,1580.26,1492,5.0008227848101265,190,173,316,2,Loyal Customers
14179,40,2,701.57,319,4.46859872611465,135,11,157,0,Low Engagement
14180,10,25,4748.52,719,19.785500000000003,112,361,240,2,Loyal Customers
14184,66,1,452.89,127,18.870416666666667,24,0,24,1,Regular Customers
14185,330,1,197.65,6,65.88333333333334,3,0,3,1,Regular Customers
14188,30,6,2054.36,1162,31.605538461538462,34,279,65,0,Low Engagement
14189,1,15,4654.08,3937,17.56256603773585,176,366,265,2,Loyal Customers
14191,1,13,4684.76,3662,18.08787644787645,145,218,259,2,Loyal Customers
14193,67,2,853.39,445,20.318809523809524,35,201,42,0,Low Engagement
14194,4,21,11349.52,5840,19.601934369602763,269,303,579,2,Loyal Customers
14195,201,2,375.20000000000005,80,75.04,5,50,5,3,VIP Customers
14196,106,1,335.52,142,55.919999999999995,6,0,6,1,Regular Customers
14198,17,4,701.4,290,17.984615384615385,35,221,39,0,Low Engagement
14199,217,1,185.39999999999998,28,92.69999999999999,2,0,2,3,VIP Customers
14201,59,7,747.44,590,20.20108108108108,32,299,37,0,Low Engagement
14204,1,1,150.61,72,3.861794871794872,36,0,39,1,Regular Customers
14205,16,2,466.7,204,19.445833333333333,23,247,24,0,Low Engagement
14206,238,1,328.15999999999997,276,16.407999999999998,20,0,20,1,Regular Customers
14208,94,1,151.74,114,15.174000000000001,10,0,10,1,Regular Customers
14209,10,6,2073.43,691,23.83252873563218,55,321,87,0,Low Engagement
14210,105,6,1905.8400000000001,760,18.684705882352944,66,265,102,0,Low Engagement
14211,52,9,2241.1,1242,20.009821428571428,87,241,112,2,Loyal Customers
14212,89,1,832.88,1104,104.11,8,0,8,3,VIP Customers
14214,30,5,1004.38,751,14.990746268656716,64,246,67,0,Low Engagement
14215,11,6,1789.72,1358,16.57148148148148,98,356,108,2,Loyal Customers
14216,2,4,1839.3,594,31.17457627118644,47,34,59,0,Low Engagement
14217,1,17,2004.98,689,20.0498,78,364,100,2,Loyal Customers
14218,42,1,169.48000000000002,160,14.123333333333335,12,0,12,1,Regular Customers
14219,3,1,89.94,78,12.848571428571429,7,0,7,1,Regular Customers
14220,246,2,632.4,272,30.114285714285714,21,110,21,1,Regular Customers
14221,41,9,3432.8,2191,17.78652849740933,123,296,193,2,Loyal Customers
14222,176,1,683.17,607,16.662682926829266,41,0,41,1,Regular Customers
14223,91,3,991.13,585,16.518833333333333,50,171,60,0,Low Engagement
14224,109,4,1009.73,483,8.93566371681416,105,209,113,0,Low Engagement
14226,28,5,1982.79,1136,30.504461538461538,63,240,65,0,Low Engagement
14227,25,10,3350.96,1820,19.148342857142858,117,258,175,2,Loyal Customers
14229,51,3,1547.2,610,38.68,29,281,40,0,Low Engagement
14231,183,3,925.71,409,18.514200000000002,47,104,50,0,Low Engagement
14232,42,5,2048.07,1941,17.80930434782609,81,221,115,0,Low Engagement
14233,48,4,1230.72,520,36.19764705882353,30,268,34,0,Low Engagement
14234,21,4,754.12,951,5.130068027210885,122,35,147,0,Low Engagement
14235,74,5,3144.86,1959,39.80835443037975,65,185,79,0,Low Engagement
14236,80,2,490.86,310,32.724000000000004,15,291,15,0,Low Engagement
14237,372,1,161.0,38,17.88888888888889,9,0,9,1,Regular Customers
14238,325,1,146.85,111,18.35625,8,0,8,1,Regular Customers
14239,42,11,2380.85,993,21.257589285714285,83,272,112,2,Loyal Customers
14240,29,2,890.34,418,21.19857142857143,37,195,42,0,Low Engagement
14241,183,1,213.70000000000002,146,21.37,10,0,10,1,Regular Customers
14242,234,2,280.55,123,17.534375,13,91,16,1,Regular Customers
14243,8,10,2588.77,1221,18.360070921985816,99,357,141,2,Loyal Customers
14245,219,2,1693.45,976,15.680092592592594,107,43,108,0,Low Engagement
14246,110,3,1474.06,804,19.654133333333334,57,135,75,0,Low Engagement
14247,277,1,136.76999999999998,47,6.838499999999999,19,0,20,1,Regular Customers
14248,317,1,98.58,78,14.082857142857142,7,0,7,1,Regular Customers
14250,6,3,1904.05,1200,17.153603603603603,94,82,111,0,Low Engagement
14251,1,5,2879.7000000000003,1674,36.91923076923077,37,55,78,0,Low Engagement
14256,259,2,969.0600000000001,414,18.284150943396227,51,104,53,0,Low Engagement
14257,63,5,2850.12,1442,27.144,88,254,105,2,Loyal Customers
14258,8,9,9690.0,5362,95.94059405940594,55,328,101,2,Loyal Customers
14259,141,1,120.0,68,24.0,5,0,5,1,Regular Customers
14261,50,2,1163.45,406,22.37403846153846,52,27,52,0,Low Engagement
14262,7,8,2618.23,1645,18.3093006993007,87,232,143,2,Loyal Customers
14264,154,2,333.97,70,19.64529411764706,15,90,17,1,Regular Customers
14265,108,2,530.18,330,17.10258064516129,31,39,31,1,Regular Customers
14267,162,3,1516.24,530,27.568,25,97,55,0,Low Engagement
14270,331,1,492.65000000000003,197,16.98793103448276,29,0,29,1,Regular Customers
14271,225,1,112.32,88,11.232,10,0,10,1,Regular Customers
14272,73,2,437.96,599,13.271515151515151,33,180,33,0,Low Engagement
14273,50,4,559.97,264,19.309310344827587,22,190,29,0,Low Engagement
14276,98,3,1119.74,744,17.4959375,52,191,64,0,Low Engagement
14277,14,3,4152.0,1974,18.787330316742082,194,197,221,2,Loyal Customers
14280,196,1,134.04,52,16.755,8,0,8,1,Regular Customers
14282,2,15,3701.44,2656,24.035324675324677,70,364,154,2,Loyal Customers
14284,30,2,595.25,161,18.6015625,24,55,32,0,Low Engagement
14285,20,4,1910.01,541,70.74111111111111,18,155,27,3,VIP Customers
14286,23,3,4628.75,4338,16.53125,220,219,280,2,Loyal Customers
14287,7,3,176.63,261,19.625555555555554,9,190,9,0,Low Engagement
14288,212,1,426.6,188,26.6625,16,0,16,1,Regular Customers
14289,8,6,911.26,292,19.388510638297873,33,280,47,0,Low Engagement
14290,10,5,2314.65,915,22.917326732673267,89,350,101,2,Loyal Customers
14291,1,11,3883.25,2749,16.385021097046412,145,273,237,2,Loyal Customers
14292,7,9,2733.53,1231,29.712282608695656,60,275,92,2,Loyal Customers
14293,2,4,1046.56,709,17.15672131147541,51,365,61,0,Low Engagement
14295,39,1,166.20000000000002,84,33.24,5,0,5,1,Regular Customers
14297,17,4,1305.33,865,21.053709677419352,48,257,62,0,Low Engagement
14298,7,42,49817.95,56970,30.507011635027556,883,352,1633,2,Loyal Customers
14299,7,9,3376.42,2093,23.946241134751773,94,357,141,2,Loyal Customers
14300,18,1,43.2,32,14.4,3,0,3,1,Regular Customers
14301,116,1,640.14,606,49.24153846153846,13,0,13,1,Regular Customers
14304,222,1,383.45,139,22.555882352941175,17,0,17,1,Regular Customers
14305,70,3,1858.96,1089,17.70438095238095,96,64,105,0,Low Engagement
14306,50,2,1841.32,955,57.54125,32,34,32,0,Low Engagement
14307,88,6,2995.72,2058,16.642888888888887,150,284,180,2,Loyal Customers
14309,7,9,2352.53,1633,20.10709401709402,74,350,117,2,Loyal Customers
14311,242,1,310.26,146,15.513,20,0,20,1,Regular Customers
14312,46,6,1611.59,1012,18.524022988505745,74,290,87,0,Low Engagement
14314,106,1,120.0,296,15.0,8,0,8,1,Regular Customers
14315,44,6,2481.13,1021,24.565643564356435,64,221,101,0,Low Engagement
14317,64,1,508.58000000000004,255,21.190833333333334,24,0,24,1,Regular Customers
14320,206,2,477.79,325,15.412580645161292,29,126,31,1,Regular Customers
14321,10,5,1530.75,2406,12.445121951219512,111,322,123,2,Loyal Customers
14323,114,2,605.0600000000001,350,16.807222222222222,32,123,36,0,Low Engagement
14326,241,1,183.85,103,22.98125,8,0,8,1,Regular Customers
14327,162,1,311.65,139,25.97083333333333,12,0,12,1,Regular Customers
14329,16,7,4975.24,3087,19.28387596899225,218,312,258,2,Loyal Customers
14331,123,2,462.65999999999997,252,16.523571428571426,27,10,28,1,Regular Customers
14332,22,3,840.21,463,33.6084,22,125,25,0,Low Engagement
14333,67,1,415.2,58,27.68,15,0,15,1,Regular Customers
14334,16,8,2552.21,1731,15.754382716049383,98,341,162,2,Loyal Customers
14335,15,2,454.86,375,7.581,55,80,60,0,Low Engagement
14336,16,4,1614.91,1759,17.943444444444445,77,259,90,0,Low Engagement
14338,160,2,588.22,335,18.97483870967742,30,35,31,1,Regular Customers
14339,242,1,309.52,168,22.108571428571427,14,0,14,1,Regular Customers
14340,218,1,134.7,58,22.45,6,0,6,1,Regular Customers
14341,44,8,2166.98,1397,16.92953125,109,273,128,2,Loyal Customers
14342,20,4,668.5600000000001,347,31.836190476190477,18,188,21,0,Low Engagement
14344,126,8,889.9300000000001,477,12.534225352112676,56,241,71,0,Low Engagement
14345,38,1,108.97999999999999,50,18.16333333333333,6,0,6,1,Regular Customers
14346,120,2,1021.58,605,17.026333333333334,55,176,60,0,Low Engagement
14348,259,1,409.57,183,22.753888888888888,18,0,18,1,Regular Customers
14349,9,1,133.5,86,4.306451612903226,31,0,31,1,Regular Customers
14350,273,1,282.93,183,15.718333333333334,18,0,18,1,Regular Customers
14351,164,1,51.0,12,51.0,1,0,1,1,Regular Customers
14352,156,4,1078.96,538,22.95659574468085,44,116,47,0,Low Engagement
14353,214,1,90.6,64,15.1,6,0,6,1,Regular Customers
14354,5,2,163.62,210,18.18,9,24,9,1,Regular Customers
14355,365,1,174.4,92,15.854545454545455,11,0,11,1,Regular Customers
14356,79,2,701.23,277,21.24939393939394,33,1,33,1,Regular Customers
14357,42,1,225.12,147,5.628,39,0,40,1,Regular Customers
14359,18,3,912.18,371,16.58509090909091,44,68,55,0,Low Engagement
14360,31,4,2118.03,1139,18.102820512820514,104,62,117,0,Low Engagement
14362,21,1,151.5,96,4.094594594594595,37,0,37,1,Regular Customers
14364,108,8,3509.85,1917,51.61544117647059,61,102,68,0,Low Engagement
14367,7,16,8809.02,4322,16.97306358381503,270,267,519,2,Loyal Customers
14368,319,1,155.0,36,19.375,8,0,8,1,Regular Customers
14371,294,1,100.5,34,25.125,4,0,4,1,Regular Customers
14373,357,1,76.55,17,19.1375,4,0,4,1,Regular Customers
14375,184,1,235.56,184,3.5690909090909093,57,0,66,1,Regular Customers
14377,190,2,617.05,219,56.095454545454544,11,70,11,3,VIP Customers
14379,43,2,348.1,292,7.567391304347827,39,251,46,0,Low Engagement
14381,51,1,202.68,146,3.619285714285714,56,0,56,1,Regular Customers
14382,25,1,615.49,1231,4.88484126984127,121,0,126,0,Low Engagement
14383,37,3,1247.69,817,21.14728813559322,49,125,59,0,Low Engagement
14385,8,3,202.11,159,14.436428571428573,13,14,14,1,Regular Customers
14386,296,1,142.4,54,20.342857142857145,7,0,7,1,Regular Customers
14387,32,3,1727.6,795,12.428776978417266,125,76,139,0,Low Engagement
14388,9,8,3212.84,1941,17.273333333333333,124,362,186,2,Loyal Customers
14389,64,2,1043.46,729,23.188000000000002,33,125,45,0,Low Engagement
14390,9,9,4642.57,2133,16.347077464788732,135,362,284,2,Loyal Customers
14393,217,1,67.95,13,13.59,5,0,5,1,Regular Customers
14395,1,9,3479.91,1689,9.999741379310345,181,369,348,2,Loyal Customers
14396,64,2,487.99,225,6.684794520547945,71,306,73,0,Low Engagement
