CustomerID,LastPurchaseDate,UniquePurchaseDays,TotalOrders,TotalRevenue,TotalQuantity,Recency,Frequency,Monetary,AverageOrderValue,PurchaseFrequency,CLV,AverageBasketSize
13632,2011-11-15 10:51:00,5,5,2046,1037,25,5,2046,409.2,1.0,4910.4,207.4
13634,2011-11-06 13:40:00,5,5,1473,704,33,5,1473,294.6,1.0,3535.2000000000003,140.8
13635,2011-10-03 10:55:00,1,1,1049,677,68,1,1049,1049.0,1.0,12588.0,677.0
13636,2011-11-03 10:30:00,5,5,916,592,37,5,916,183.2,1.0,2198.3999999999996,118.4
13637,2011-10-18 13:32:00,3,3,763,408,52,3,763,254.33333333333334,1.0,3052.0,136.0
13638,2011-11-24 10:38:00,1,1,120,93,16,1,120,120.0,1.0,1440.0,93.0
13639,2011-09-26 13:36:00,1,1,1016,800,74,1,1016,1016.0,1.0,12192.0,800.0
13642,2011-05-08 12:34:00,1,1,319,173,216,1,319,319.0,1.0,3828.0,173.0
13643,2011-11-08 15:37:00,3,3,504,273,31,3,504,168.0,1.0,2016.0,91.0
13644,2011-11-23 14:07:00,4,4,2550,2067,16,4,2550,637.5,1.0,7650.0,516.75
13645,2011-08-11 16:11:00,1,1,250,158,120,1,250,250.0,1.0,3000.0,158.0
13647,2011-11-30 12:00:00,4,4,1641,895,10,4,1641,410.25,1.0,4923.0,223.75
13649,2011-03-28 11:51:00,2,2,334,139,257,2,334,167.0,1.0,2004.0,69.5
13650,2011-11-23 12:22:00,5,6,1794,922,17,6,1794,299.0,1.2,4305.6,153.66666666666666
13651,2011-11-04 14:59:00,2,2,92,33,35,2,92,46.0,1.0,552.0,16.5
13652,2011-10-25 08:51:00,3,3,1065,578,46,3,1065,355.0,1.0,4260.0,192.66666666666666
13654,2011-10-27 16:24:00,6,6,2636,2182,43,6,2636,439.3333333333333,1.0,5272.0,363.6666666666667
13655,2011-08-17 14:25:00,2,2,901,605,114,2,901,450.5,1.0,5406.0,302.5
13656,2011-06-28 10:31:00,2,2,355,490,165,2,355,177.5,1.0,2130.0,245.0
13657,2011-11-29 12:32:00,2,2,375,209,11,2,375,187.5,1.0,2250.0,104.5
13658,2011-11-30 10:13:00,5,5,2580,1019,10,5,2580,516.0,1.0,6192.0,203.8
13659,2011-05-18 12:37:00,2,2,1519,894,206,2,1519,759.5,1.0,9114.0,447.0
13662,2011-09-15 12:04:00,3,3,869,543,86,3,869,289.6666666666667,1.0,3476.0,181.0
13663,2011-06-13 15:44:00,1,1,184,91,179,1,184,184.0,1.0,2208.0,91.0
13666,2011-10-10 15:39:00,3,3,77,41,60,3,77,25.666666666666668,1.0,308.0,13.666666666666666
13667,2011-07-13 15:42:00,1,1,255,154,149,1,255,255.0,1.0,3060.0,154.0
13668,2011-12-07 12:11:00,21,21,6096,3742,3,21,6096,290.2857142857143,1.0,3483.4285714285716,178.1904761904762
13669,2011-10-20 09:32:00,2,2,214,237,51,2,214,107.0,1.0,1284.0,118.5
13670,2011-09-25 15:25:00,1,1,341,282,75,1,341,341.0,1.0,4092.0,282.0
13672,2011-02-11 13:53:00,2,2,184,57,301,2,184,92.0,1.0,1104.0,28.5
13673,2011-11-21 12:11:00,2,2,360,119,19,2,360,180.0,1.0,2160.0,59.5
13675,2011-07-11 12:57:00,2,2,476,330,151,2,476,238.0,1.0,2856.0,165.0
13678,2011-07-11 10:14:00,1,1,224,924,152,1,224,224.0,1.0,2688.0,924.0
13680,2011-12-08 13:47:00,4,4,3625,1936,1,4,3625,906.25,1.0,10875.0,484.0
13681,2011-11-22 11:13:00,4,4,794,360,18,4,794,198.5,1.0,2382.0,90.0
13682,2011-06-05 14:06:00,1,1,59,10,187,1,59,59.0,1.0,708.0,10.0
13684,2011-02-27 10:13:00,1,1,56,39,286,1,56,56.0,1.0,672.0,39.0
13685,2011-12-07 11:41:00,7,7,3100,5056,3,7,3100,442.85714285714283,1.0,5314.285714285714,722.2857142857143
13686,2011-06-10 09:10:00,1,1,68,70,183,1,68,68.0,1.0,816.0,70.0
13689,2011-10-07 13:21:00,1,1,910,512,63,1,910,910.0,1.0,10920.0,512.0
13690,2011-10-11 15:03:00,1,1,166,67,59,1,166,166.0,1.0,1992.0,67.0
13692,2011-11-15 11:17:00,3,3,1470,1226,25,3,1470,490.0,1.0,5880.0,408.6666666666667
13694,2011-12-06 09:32:00,50,50,64854,63312,4,50,64854,1297.08,1.0,15564.96,1266.24
13695,2011-11-08 14:26:00,15,15,2468,1603,31,15,2468,164.53333333333333,1.0,1974.4,106.86666666666666
13697,2011-11-01 09:14:00,1,1,148,177,39,1,148,148.0,1.0,1776.0,177.0
13699,2011-07-07 16:51:00,1,1,298,66,155,1,298,298.0,1.0,3576.0,66.0
13700,2011-11-13 13:00:00,10,10,2186,2304,26,10,2186,218.6,1.0,2623.2,230.4
13703,2011-01-25 13:10:00,1,1,99,10,318,1,99,99.0,1.0,1188.0,10.0
13704,2011-12-04 15:13:00,9,9,2247,1531,5,9,2247,249.66666666666666,1.0,2996.0,170.11111111111111
13705,2011-12-02 12:32:00,3,3,704,363,8,3,704,234.66666666666666,1.0,2816.0,121.0
13706,2011-02-10 09:21:00,1,1,318,189,303,1,318,318.0,1.0,3816.0,189.0
13707,2011-03-17 18:03:00,2,2,784,351,267,2,784,392.0,1.0,4704.0,175.5
13708,2011-03-13 13:46:00,1,1,269,305,271,1,269,269.0,1.0,3228.0,305.0
13709,2011-12-06 10:28:00,13,13,6183,3516,4,13,6183,475.61538461538464,1.0,5707.384615384615,270.46153846153845
13710,2011-11-08 08:16:00,1,1,177,176,32,1,177,177.0,1.0,2124.0,176.0
13711,2011-05-05 10:31:00,2,2,242,140,219,2,242,121.0,1.0,1452.0,70.0
13712,2011-04-07 12:33:00,1,1,226,352,247,1,226,226.0,1.0,2712.0,352.0
13715,2011-03-03 19:21:00,5,5,1022,563,281,5,1022,204.4,1.0,2452.8,112.6
13716,2011-03-15 13:49:00,1,1,129,138,269,1,129,129.0,1.0,1548.0,138.0
13717,2011-11-07 14:13:00,6,6,1401,1959,32,6,1401,233.5,1.0,2802.0,326.5
13718,2011-04-07 13:24:00,2,2,302,173,246,2,302,151.0,1.0,1812.0,86.5
13719,2011-11-24 15:26:00,5,5,1019,609,15,5,1019,203.8,1.0,2445.6000000000004,121.8
13720,2011-08-15 12:46:00,4,4,783,501,117,4,783,195.75,1.0,2349.0,125.25
13721,2011-11-03 14:05:00,1,1,513,316,36,1,513,513.0,1.0,6156.0,316.0
13722,2011-07-31 12:44:00,3,3,2349,1401,132,3,2349,783.0,1.0,9396.0,467.0
13723,2011-05-06 17:04:00,1,1,196,43,217,1,196,196.0,1.0,2352.0,43.0
13725,2011-10-21 10:03:00,8,8,1929,806,50,8,1929,241.125,1.0,2893.5,100.75
13726,2011-11-01 10:49:00,2,2,1059,1054,39,2,1059,529.5,1.0,6354.0,527.0
13727,2011-11-11 09:46:00,2,2,324,162,29,2,324,162.0,1.0,1944.0,81.0
13728,2011-11-03 10:49:00,6,6,976,458,37,6,976,162.66666666666666,1.0,1952.0,76.33333333333333
13730,2011-07-27 08:35:00,2,2,741,488,136,2,741,370.5,1.0,4446.0,244.0
13731,2011-05-04 14:33:00,2,2,592,278,219,2,592,296.0,1.0,3552.0,139.0
13732,2011-11-11 15:49:00,1,1,481,498,28,1,481,481.0,1.0,5772.0,498.0
13735,2011-11-15 11:14:00,4,4,2786,1130,25,4,2786,696.5,1.0,8358.0,282.5
13736,2011-12-04 15:19:00,2,2,624,497,5,2,624,312.0,1.0,3744.0,248.5
13737,2011-05-23 16:32:00,1,1,321,125,200,1,321,321.0,1.0,3852.0,125.0
13739,2011-11-21 13:35:00,1,1,215,54,18,1,215,215.0,1.0,2580.0,54.0
13740,2011-04-13 10:32:00,1,1,340,425,241,1,340,340.0,1.0,4080.0,425.0
13741,2011-09-29 09:19:00,3,3,653,218,72,3,653,217.66666666666666,1.0,2612.0,72.66666666666667
13742,2011-11-23 11:07:00,12,12,2944,1124,17,12,2944,245.33333333333334,1.0,2944.0,93.66666666666667
13743,2011-12-07 10:09:00,7,7,1321,1776,3,7,1321,188.71428571428572,1.0,2264.5714285714284,253.71428571428572
13744,2011-09-05 15:19:00,2,2,1140,1249,95,2,1140,570.0,1.0,6840.0,624.5
13745,2011-06-30 16:43:00,1,1,294,496,162,1,294,294.0,1.0,3528.0,496.0
13747,2010-12-01 10:37:00,1,1,79,8,374,1,79,79.0,1.0,948.0,8.0
13748,2011-09-05 09:45:00,4,5,936,439,96,5,936,187.2,1.25,2808.0,87.8
13750,2011-10-17 12:16:00,5,5,1633,516,54,5,1633,326.6,1.0,3919.2000000000003,103.2
13751,2011-02-24 15:56:00,1,1,292,152,288,1,292,292.0,1.0,3504.0,152.0
13752,2011-08-07 14:16:00,6,6,1144,876,124,6,1144,190.66666666666666,1.0,2288.0,146.0
13753,2011-02-25 12:48:00,1,1,726,512,288,1,726,726.0,1.0,8712.0,512.0
13754,2011-07-11 11:51:00,2,2,278,214,152,2,278,139.0,1.0,1668.0,107.0
13755,2011-12-06 12:26:00,9,9,1965,1264,4,9,1965,218.33333333333334,1.0,2620.0,140.44444444444446
13756,2011-12-07 16:44:00,14,14,5137,3188,2,14,5137,366.92857142857144,1.0,4403.142857142857,227.71428571428572
13758,2011-11-28 11:11:00,7,7,3134,1844,12,7,3134,447.7142857142857,1.0,5372.571428571428,263.42857142857144
13759,2011-11-06 14:47:00,2,2,646,287,33,2,646,323.0,1.0,3876.0,143.5
13760,2011-10-16 16:13:00,2,2,253,197,54,2,253,126.5,1.0,1518.0,98.5
13761,2011-10-20 14:01:00,2,2,1038,642,50,2,1038,519.0,1.0,6228.0,321.0
13762,2011-05-05 09:15:00,1,1,306,272,219,1,306,306.0,1.0,3672.0,272.0
13763,2011-10-07 15:13:00,1,1,1709,728,63,1,1709,1709.0,1.0,20508.0,728.0
13764,2011-09-30 12:03:00,3,3,1401,929,71,3,1401,467.0,1.0,5604.0,309.6666666666667
13767,2011-12-07 15:00:00,36,37,17092,7322,2,37,17092,461.94594594594594,1.0277777777777777,5697.333333333332,197.8918918918919
13769,2011-12-07 15:08:00,10,10,2725,1163,2,10,2725,272.5,1.0,3270.0,116.3
13771,2011-10-06 14:18:00,4,4,2585,1477,64,4,2585,646.25,1.0,7755.0,369.25
13772,2011-11-06 11:43:00,3,3,1041,546,34,3,1041,347.0,1.0,4164.0,182.0
13774,2011-09-19 12:06:00,1,1,335,192,82,1,335,335.0,1.0,4020.0,192.0
13777,2011-12-09 12:25:00,32,33,25903,12897,1,33,25903,784.939393939394,1.03125,9713.625,390.8181818181818
13778,2011-08-28 15:25:00,1,1,175,70,103,1,175,175.0,1.0,2100.0,70.0
13780,2011-12-02 13:49:00,2,2,325,318,7,2,325,162.5,1.0,1950.0,159.0
13781,2011-04-03 12:08:00,1,1,119,30,251,1,119,119.0,1.0,1428.0,30.0
13782,2011-11-27 11:54:00,6,6,837,371,13,6,837,139.5,1.0,1674.0,61.833333333333336
13784,2011-11-30 09:33:00,11,11,2450,2493,10,11,2450,222.72727272727272,1.0,2672.7272727272725,226.63636363636363
13786,2010-12-07 13:53:00,1,1,228,136,367,1,228,228.0,1.0,2736.0,136.0
13787,2011-09-25 12:06:00,2,2,295,337,76,2,295,147.5,1.0,1770.0,168.5
13790,2011-12-05 15:48:00,1,1,327,748,4,1,327,327.0,1.0,3924.0,748.0
13791,2011-08-04 11:44:00,2,2,1516,1200,128,2,1516,758.0,1.0,9096.0,600.0
13792,2011-10-04 14:31:00,2,2,190,92,66,2,190,95.0,1.0,1140.0,46.0
13798,2011-12-08 15:51:00,57,57,37017,23948,1,57,37017,649.421052631579,1.0,7793.0526315789475,420.140350877193
13799,2011-08-15 12:07:00,2,2,671,402,117,2,671,335.5,1.0,4026.0,201.0
13800,2011-02-03 12:27:00,1,1,544,331,310,1,544,544.0,1.0,6528.0,331.0
13801,2011-10-04 10:15:00,1,1,313,168,67,1,313,313.0,1.0,3756.0,168.0
13802,2011-07-24 10:54:00,3,3,4584,2572,139,3,4584,1528.0,1.0,18336.0,857.3333333333334
13803,2011-03-29 12:57:00,1,1,267,121,255,1,267,267.0,1.0,3204.0,121.0
13804,2011-11-09 12:32:00,7,7,2572,1498,31,7,2572,367.42857142857144,1.0,4409.142857142857,214.0
13805,2011-10-18 14:50:00,2,2,919,1900,52,2,919,459.5,1.0,5514.0,950.0
13806,2011-10-07 11:43:00,1,1,252,56,64,1,252,252.0,1.0,3024.0,56.0
13807,2010-12-07 15:48:00,1,1,108,36,367,1,108,108.0,1.0,1296.0,36.0
13808,2011-12-04 12:18:00,5,5,1718,782,6,5,1718,343.6,1.0,4123.200000000001,156.4
13809,2011-02-07 13:15:00,1,1,146,29,305,1,146,146.0,1.0,1752.0,29.0
13810,2011-11-11 08:33:00,2,2,814,307,29,2,814,407.0,1.0,4884.0,153.5
13811,2011-06-09 09:54:00,2,2,517,63,184,2,517,258.5,1.0,3102.0,31.5
13812,2011-10-28 14:27:00,3,3,469,330,42,3,469,156.33333333333334,1.0,1876.0,110.0
13813,2011-10-31 10:38:00,4,4,1131,541,40,4,1131,282.75,1.0,3393.0,135.25
13814,2011-09-08 13:48:00,2,2,1560,864,92,2,1560,780.0,1.0,9360.0,432.0
13815,2011-11-17 14:19:00,4,4,3597,2540,22,4,3597,899.25,1.0,10791.0,635.0
13816,2011-11-16 08:38:00,2,2,487,265,24,2,487,243.5,1.0,2922.0,132.5
13817,2011-11-10 17:49:00,2,2,317,208,29,2,317,158.5,1.0,1902.0,104.0
13819,2011-02-11 10:38:00,3,3,1130,1109,302,3,1130,376.6666666666667,1.0,4520.0,369.6666666666667
13821,2011-07-18 09:49:00,2,2,350,153,145,2,350,175.0,1.0,2100.0,76.5
13822,2011-12-04 12:13:00,2,2,571,611,6,2,571,285.5,1.0,3426.0,305.5
13823,2011-11-21 10:22:00,2,2,940,439,19,2,940,470.0,1.0,5640.0,219.5
13824,2011-11-07 12:41:00,5,5,1685,768,33,5,1685,337.0,1.0,4044.0,153.6
13826,2011-06-16 13:48:00,1,1,184,82,176,1,184,184.0,1.0,2208.0,82.0
13827,2011-10-13 12:38:00,3,3,352,141,58,3,352,117.33333333333333,1.0,1408.0,47.0
13828,2011-11-17 16:02:00,1,1,202,311,22,1,202,202.0,1.0,2424.0,311.0
13831,2011-11-23 15:41:00,6,6,2165,745,16,6,2165,360.8333333333333,1.0,4330.0,124.16666666666667
13832,2011-11-20 15:36:00,1,1,51,28,19,1,51,51.0,1.0,612.0,28.0
13833,2011-07-03 13:27:00,1,1,365,118,159,1,365,365.0,1.0,4380.0,118.0
13835,2011-11-14 15:37:00,4,4,807,442,25,4,807,201.75,1.0,2421.0,110.5
13837,2011-05-12 12:10:00,2,2,264,183,212,2,264,132.0,1.0,1584.0,91.5
13838,2011-12-04 11:00:00,4,4,579,263,6,4,579,144.75,1.0,1737.0,65.75
13841,2011-04-01 12:10:00,1,1,85,100,253,1,85,85.0,1.0,1020.0,100.0
13842,2011-10-12 10:51:00,9,9,3277,1768,59,9,3277,364.1111111111111,1.0,4369.333333333333,196.44444444444446
13844,2011-11-28 13:21:00,1,1,353,196,11,1,353,353.0,1.0,4236.0,196.0
13845,2011-10-06 08:25:00,1,1,309,182,65,1,309,309.0,1.0,3708.0,182.0
13846,2011-11-15 12:07:00,3,3,834,388,25,3,834,278.0,1.0,3336.0,129.33333333333334
13848,2011-09-08 12:58:00,3,3,1255,3700,92,3,1255,418.3333333333333,1.0,5020.0,1233.3333333333333
13849,2011-10-19 10:59:00,2,2,1488,1016,52,2,1488,744.0,1.0,8928.0,508.0
13850,2011-08-02 14:04:00,1,1,1547,944,129,1,1547,1547.0,1.0,18564.0,944.0
13851,2011-09-05 12:36:00,3,3,2623,1705,96,3,2623,874.3333333333334,1.0,10492.0,568.3333333333334
13853,2011-10-13 14:18:00,1,1,1076,312,57,1,1076,1076.0,1.0,12912.0,312.0
13854,2011-12-01 09:06:00,25,25,8069,2296,9,25,8069,322.76,1.0,3873.12,91.84
13856,2011-06-24 10:03:00,3,3,384,494,169,3,384,128.0,1.0,1536.0,164.66666666666666
13858,2011-10-13 16:17:00,1,1,210,75,57,1,210,210.0,1.0,2520.0,75.0
13859,2011-01-17 16:14:00,1,1,184,129,326,1,184,184.0,1.0,2208.0,129.0
13860,2011-12-08 12:57:00,4,5,1205,591,1,5,1205,241.0,1.25,3615.0,118.2
13862,2011-11-21 16:24:00,8,8,2156,1688,18,8,2156,269.5,1.0,3234.0,211.0
13863,2011-04-06 10:20:00,1,1,297,224,248,1,297,297.0,1.0,3564.0,224.0
13865,2011-10-12 13:31:00,4,4,484,204,58,4,484,121.0,1.0,1452.0,51.0
13866,2011-09-26 14:54:00,1,1,142,57,74,1,142,142.0,1.0,1704.0,57.0
13867,2011-11-08 15:48:00,3,3,985,513,31,3,985,328.3333333333333,1.0,3940.0,171.0
13868,2011-12-02 16:32:00,2,2,3179,1964,7,2,3179,1589.5,1.0,19074.0,982.0
13869,2011-08-08 13:53:00,4,4,2937,1721,123,4,2937,734.25,1.0,8811.0,430.25
13870,2011-12-07 13:23:00,8,8,2724,1325,2,8,2724,340.5,1.0,4086.0,165.625
13871,2011-11-17 10:49:00,12,13,6235,2806,23,13,6235,479.61538461538464,1.0833333333333333,6235.0,215.84615384615384
13873,2011-08-12 10:08:00,3,3,376,140,120,3,376,125.33333333333333,1.0,1504.0,46.666666666666664
13874,2010-12-16 18:20:00,1,1,531,180,358,1,531,531.0,1.0,6372.0,180.0
13875,2011-10-17 09:36:00,5,5,1742,1316,54,5,1742,348.4,1.0,4180.799999999999,263.2
13876,2011-10-07 10:22:00,1,1,119,36,64,1,119,119.0,1.0,1428.0,36.0
13877,2011-09-14 15:49:00,1,1,116,108,86,1,116,116.0,1.0,1392.0,108.0
13878,2011-10-16 12:19:00,1,1,1263,475,55,1,1263,1263.0,1.0,15156.0,475.0
13880,2011-11-18 13:44:00,13,13,3155,1842,21,13,3155,242.69230769230768,1.0,2912.3076923076924,141.69230769230768
13881,2011-12-06 12:50:00,20,20,17091,10118,4,20,17091,854.55,1.0,10254.599999999999,505.9
13882,2011-12-07 11:16:00,5,5,1165,953,3,5,1165,233.0,1.0,2796.0,190.6
13883,2011-11-29 10:45:00,5,5,2606,1436,11,5,2606,521.2,1.0,6254.400000000001,287.2
13884,2011-12-02 16:30:00,5,5,756,300,7,5,756,151.2,1.0,1814.3999999999999,60.0
13885,2011-06-03 15:07:00,2,2,493,182,189,2,493,246.5,1.0,2958.0,91.0
13886,2011-09-29 13:17:00,1,1,237,126,71,1,237,237.0,1.0,2844.0,126.0
13887,2011-05-19 17:22:00,1,1,337,147,204,1,337,337.0,1.0,4044.0,147.0
13888,2011-08-12 10:13:00,2,2,581,258,120,2,581,290.5,1.0,3486.0,129.0
13889,2011-09-08 09:13:00,1,1,410,146,93,1,410,410.0,1.0,4920.0,146.0
13890,2011-12-08 15:36:00,10,10,1834,831,1,10,1834,183.4,1.0,2200.8,83.1
13892,2011-11-13 11:50:00,4,4,622,983,27,4,622,155.5,1.0,1866.0,245.75
13893,2011-02-15 11:30:00,1,1,808,190,298,1,808,808.0,1.0,9696.0,190.0
13894,2011-11-16 09:44:00,3,3,554,354,24,3,554,184.66666666666666,1.0,2216.0,118.0
13895,2011-11-11 16:57:00,4,4,2538,1365,28,4,2538,634.5,1.0,7614.0,341.25
13897,2011-10-20 14:30:00,1,1,305,200,50,1,305,305.0,1.0,3660.0,200.0
13898,2011-01-18 10:28:00,1,1,152,133,326,1,152,152.0,1.0,1824.0,133.0
13899,2011-11-23 13:40:00,2,2,381,156,16,2,381,190.5,1.0,2286.0,78.0
13900,2011-06-09 19:26:00,3,3,719,430,183,3,719,239.66666666666666,1.0,2876.0,143.33333333333334
13901,2011-09-28 14:48:00,5,5,2801,1739,72,5,2801,560.2,1.0,6722.400000000001,347.8
13904,2011-11-02 13:41:00,2,2,323,332,37,2,323,161.5,1.0,1938.0,166.0
13908,2011-09-21 11:49:00,4,4,2310,1478,80,4,2310,577.5,1.0,6930.0,369.5
13911,2011-10-13 15:43:00,9,9,2513,2731,57,9,2513,279.22222222222223,1.0,3350.666666666667,303.44444444444446
13914,2011-11-28 10:35:00,2,2,613,380,12,2,613,306.5,1.0,3678.0,190.0
13917,2011-10-21 09:56:00,2,2,265,228,50,2,265,132.5,1.0,1590.0,114.0
13918,2011-10-21 12:25:00,2,2,1200,1140,50,2,1200,600.0,1.0,7200.0,570.0
13919,2011-10-11 14:24:00,2,2,335,472,59,2,335,167.5,1.0,2010.0,236.0
13922,2010-12-23 10:38:00,1,1,169,93,352,1,169,169.0,1.0,2028.0,93.0
13923,2011-10-17 12:33:00,1,1,346,185,54,1,346,346.0,1.0,4152.0,185.0
13924,2011-12-08 09:39:00,6,6,1779,1575,2,6,1779,296.5,1.0,3558.0,262.5
13925,2011-09-08 12:47:00,3,4,653,331,93,4,653,163.25,1.3333333333333333,2612.0,82.75
13926,2011-11-16 13:16:00,1,1,218,104,23,1,218,218.0,1.0,2616.0,104.0
13927,2011-09-26 12:00:00,1,1,340,214,75,1,340,340.0,1.0,4080.0,214.0
13928,2011-11-29 10:33:00,4,4,450,129,11,4,450,112.5,1.0,1350.0,32.25
13929,2011-06-23 15:26:00,2,2,839,143,169,2,839,419.5,1.0,5034.0,71.5
13930,2011-10-13 09:45:00,2,2,332,274,58,2,332,166.0,1.0,1992.0,137.0
13931,2011-09-05 10:12:00,2,2,1208,725,96,2,1208,604.0,1.0,7248.0,362.5
13932,2011-02-18 12:02:00,1,1,302,72,295,1,302,302.0,1.0,3624.0,72.0
13933,2011-08-22 14:03:00,2,2,599,205,109,2,599,299.5,1.0,3594.0,102.5
13934,2011-03-21 08:39:00,1,1,908,390,264,1,908,908.0,1.0,10896.0,390.0
13936,2011-06-13 08:47:00,1,1,364,330,180,1,364,364.0,1.0,4368.0,330.0
13937,2011-06-23 16:35:00,1,1,154,123,169,1,154,154.0,1.0,1848.0,123.0
13938,2011-11-04 14:37:00,1,1,68,70,35,1,68,68.0,1.0,816.0,70.0
13939,2011-11-16 13:33:00,3,3,547,847,23,3,547,182.33333333333334,1.0,2188.0,282.3333333333333
13940,2011-11-22 15:15:00,4,4,816,516,17,4,816,204.0,1.0,2448.0,129.0
13941,2011-11-18 09:43:00,5,5,5094,2364,22,5,5094,1018.8,1.0,12225.599999999999,472.8
13946,2011-09-21 13:33:00,3,3,557,443,79,3,557,185.66666666666666,1.0,2228.0,147.66666666666666
13947,2011-10-05 14:42:00,1,1,87,44,65,1,87,87.0,1.0,1044.0,44.0
13948,2010-12-14 10:18:00,1,1,100,40,361,1,100,100.0,1.0,1200.0,40.0
13949,2011-12-07 09:35:00,6,6,2356,2474,3,6,2356,392.6666666666667,1.0,4712.0,412.3333333333333
13950,2011-11-28 14:44:00,4,4,726,323,11,4,726,181.5,1.0,2178.0,80.75
13951,2011-06-16 16:43:00,3,3,659,459,176,3,659,219.66666666666666,1.0,2636.0,153.0
13952,2011-05-06 09:00:00,2,2,3176,1431,218,2,3176,1588.0,1.0,19056.0,715.5
13953,2011-12-02 16:04:00,7,7,3507,2724,7,7,3507,501.0,1.0,6012.0,389.14285714285717
13954,2011-12-08 12:50:00,2,2,427,150,2,2,427,213.5,1.0,2562.0,75.0
13955,2011-07-08 17:19:00,2,2,303,154,154,2,303,151.5,1.0,1818.0,77.0
13956,2011-12-04 13:20:00,5,5,930,491,5,5,930,186.0,1.0,2232.0,98.2
13959,2011-09-21 15:06:00,3,3,552,357,79,3,552,184.0,1.0,2208.0,119.0
13960,2011-11-18 15:27:00,2,2,223,142,21,2,223,111.5,1.0,1338.0,71.0
13962,2011-11-18 08:47:00,2,2,163,87,22,2,163,81.5,1.0,978.0,43.5
13963,2011-02-04 14:43:00,4,4,650,460,308,4,650,162.5,1.0,1950.0,115.0
13967,2011-07-17 12:02:00,1,1,80,42,146,1,80,80.0,1.0,960.0,42.0
13969,2011-12-02 15:11:00,18,18,8736,4542,7,18,8736,485.3333333333333,1.0,5824.0,252.33333333333334
13971,2011-11-21 12:06:00,8,8,2680,1844,19,8,2680,335.0,1.0,4020.0,230.5
13972,2011-09-30 11:54:00,2,2,182,187,71,2,182,91.0,1.0,1092.0,93.5
13973,2011-02-25 15:21:00,1,1,261,109,287,1,261,261.0,1.0,3132.0,109.0
13974,2011-10-21 14:41:00,1,1,403,249,49,1,403,403.0,1.0,4836.0,249.0
13975,2011-11-08 13:19:00,6,6,2349,1732,31,6,2349,391.5,1.0,4698.0,288.6666666666667
13976,2011-05-17 09:13:00,1,1,354,154,207,1,354,354.0,1.0,4248.0,154.0
13978,2011-11-25 11:36:00,2,2,187,315,15,2,187,93.5,1.0,1122.0,157.5
13979,2011-09-27 13:32:00,1,1,847,639,73,1,847,847.0,1.0,10164.0,639.0
13980,2011-10-10 13:34:00,1,1,195,172,60,1,195,195.0,1.0,2340.0,172.0
13982,2011-10-31 16:24:00,4,4,1813,1136,39,4,1813,453.25,1.0,5439.0,284.0
13983,2011-11-10 11:06:00,12,12,2551,1183,30,12,2551,212.58333333333334,1.0,2551.0,98.58333333333333
13984,2011-11-13 12:38:00,5,5,913,679,27,5,913,182.6,1.0,2191.2,135.8
13985,2011-12-05 17:06:00,15,15,6898,3445,4,15,6898,459.8666666666667,1.0,5518.4,229.66666666666666
13986,2011-11-22 15:00:00,1,1,314,430,17,1,314,314.0,1.0,3768.0,430.0
13988,2011-11-20 10:15:00,6,6,4027,3044,20,6,4027,671.1666666666666,1.0,8054.0,507.3333333333333
13989,2011-10-05 09:47:00,2,2,1249,1313,66,2,1249,624.5,1.0,7494.0,656.5
13990,2011-05-10 15:19:00,1,1,303,190,213,1,303,303.0,1.0,3636.0,190.0
13991,2011-11-27 16:18:00,6,6,810,997,12,6,810,135.0,1.0,1620.0,166.16666666666666
13992,2011-11-09 15:23:00,1,1,75,64,30,1,75,75.0,1.0,900.0,64.0
13993,2011-10-28 09:06:00,9,9,3401,900,43,9,3401,377.8888888888889,1.0,4534.666666666667,100.0
13994,2011-12-06 11:05:00,6,6,2227,940,4,6,2227,371.1666666666667,1.0,4454.0,156.66666666666666
13995,2011-11-24 14:22:00,5,5,1352,879,15,5,1352,270.4,1.0,3244.7999999999997,175.8
13999,2011-11-29 13:40:00,12,12,3799,2243,10,12,3799,316.5833333333333,1.0,3799.0,186.91666666666666
14000,2011-05-12 16:50:00,1,1,630,710,211,1,630,630.0,1.0,7560.0,710.0
14001,2011-10-25 10:31:00,3,3,2031,962,46,3,2031,677.0,1.0,8124.0,320.6666666666667
14002,2011-07-28 15:55:00,2,2,504,877,134,2,504,252.0,1.0,3024.0,438.5
14004,2011-10-27 14:40:00,7,7,4525,2668,43,7,4525,646.4285714285714,1.0,7757.142857142857,381.14285714285717
14005,2011-11-30 12:41:00,5,5,2843,2478,10,5,2843,568.6,1.0,6823.200000000001,495.6
14006,2011-08-16 09:39:00,3,3,950,641,116,3,950,316.6666666666667,1.0,3800.0,213.66666666666666
14009,2011-05-25 15:47:00,2,2,673,365,198,2,673,336.5,1.0,4038.0,182.5
14012,2011-03-07 12:26:00,1,1,323,160,278,1,323,323.0,1.0,3876.0,160.0
14013,2011-08-21 15:01:00,3,3,458,462,110,3,458,152.66666666666666,1.0,1832.0,154.0
14014,2011-09-23 13:18:00,1,1,481,1076,77,1,481,481.0,1.0,5772.0,1076.0
14015,2011-10-18 10:02:00,1,1,913,378,53,1,913,913.0,1.0,10956.0,378.0
14016,2011-07-01 11:29:00,4,4,4272,2125,162,4,4272,1068.0,1.0,12816.0,531.25
14019,2011-10-24 10:13:00,3,3,1390,1037,47,3,1390,463.3333333333333,1.0,5560.0,345.6666666666667
